/"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:deluxecheeseburgeritem",7255,0,"false","Deluxe Cheeseburger",10,1.2,"foodDeluxecheeseburger"
"Pam's HarvestCraft","harvestcraft:deluxechickencurryitem",7326,0,"false","Deluxe Chicken Curry",19,1.2,"foodDeluxechickencurry"
"Pam's HarvestCraft","harvestcraft:deluxenachoesitem",7315,0,"false","Deluxe Nachos",16,1.2,"foodDeluxenachoes"
"Pam's HarvestCraft","harvestcraft:deviledeggitem",7040,0,"false","Deviled Egg",7,1.2,"foodDeviledegg"
"Pam's HarvestCraft","harvestcraft:dhalitem",7001,0,"false","Dhal",7,1.2,"foodDhal"
"Pam's HarvestCraft","harvestcraft:dimsumitem",6922,0,"false","Dim Sum",8,1.2,"foodDimsum"
"Pam's HarvestCraft","harvestcraft:donutitem",6688,0,"false","Donut",4,1.2,"foodDonut"
"Pam's HarvestCraft","harvestcraft:dragonfruititem",6264,0,"false","Dragonfruit",1,0.6,"cropDragonfruit,listAllfruit"
"Pam's HarvestCraft","harvestcraft:driedsoupitem",7070,0,"false","Dried Soup",3,1.2,"foodDriedsoup"
"Pam's HarvestCraft","harvestcraft:duckcookeditem",7081,0,"false","Cooked Duck",2,1.2,"foodDuckcooked,listAllduckcooked,listAllmeatcooked"
"Pam's HarvestCraft","harvestcraft:duckrawitem",7080,0,"false","Raw Duck",1,1.2,"foodDuckraw,listAllduckraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:durianitem",6373,0,"false","Durian",1,0.6,"cropDurian"
"Pam's HarvestCraft","harvestcraft:durianmilkshakeitem",7002,0,"false","Durian Milkshake",3,1.2,"foodDurianmilkshake"
"Pam's HarvestCraft","harvestcraft:durianmuffinitem",7003,0,"false","Durian Muffin",4,1.2,"foodDurianmuffin"
"Pam's HarvestCraft","harvestcraft:ediblerootitem",6433,0,"false","Edible Root",1,0.6,"cropEdibleroot"
"Pam's HarvestCraft","harvestcraft:eelrawitem",7364,0,"false","Raw Eel",1,0.6,"foodEelraw"
"Pam's HarvestCraft","harvestcraft:eggnogitem",6741,0,"false","Egg Nog",5,1.2,"foodEggnog"
"Pam's HarvestCraft","harvestcraft:eggplantitem",6174,0,"false","Eggplant",1,0.6,"cropEggplant,listAllveggie"
"Pam's HarvestCraft","harvestcraft:eggplantparmitem",6604,0,"false","Eggplant Parm",5,1.2,"foodEggplantparm"
"Pam's HarvestCraft","harvestcraft:eggrollitem",7109,0,"false","Egg Roll",6,1.2,"foodEggroll"
"Pam's HarvestCraft","harvestcraft:eggsaladitem",6519,0,"false","Egg Salad",4,1.2,"foodEggsalad"
"Pam's HarvestCraft","harvestcraft:eggsbenedictitem",7293,0,"false","Eggs Benedict",12,1.2,"foodEggsbenedict"
"Pam's HarvestCraft","harvestcraft:eggtartitem",7110,0,"false","Egg Tart",8,1.2,"foodEggtart"
"Pam's HarvestCraft","harvestcraft:elderberryitem",6216,0,"false","Elderberry",1,0.6,"cropElderberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:enchiladaitem",7282,0,"false","Enchilada",11,1.2,"foodEnchilada"
"Pam's HarvestCraft","harvestcraft:energydrinkitem",6887,0,"false","Energy Drink",5,1.2,"foodEnergydrink"
"Pam's HarvestCraft","harvestcraft:epicbaconitem",6850,0,"false","Epic Bacon",9,1.2,"foodEpicbacon"
"Pam's HarvestCraft","harvestcraft:epicbltitem",7300,0,"false","Epic BLT",13,1.2,"foodEpicblt"
"Pam's HarvestCraft","harvestcraft:escargotitem",7122,0,"false","Escargot",5,1.2,"foodEscargot"
"Pam's HarvestCraft","harvestcraft:espressoitem",6607,0,"false","Espresso",4,1.2,"foodEspresso"
"Pam's HarvestCraft","harvestcraft:etonmessitem",7169,0,"false","Eton Mess",4,1.2,"foodEtonmess"
"Pam's HarvestCraft","harvestcraft:extremechiliitem",6586,0,"false","Extreme Chili",5,1.2,"foodExtremechili"
"Pam's HarvestCraft","harvestcraft:fairybreaditem",6859,0,"false","Fairy Bread",8,1.2,"foodFairybread"
"Pam's HarvestCraft","harvestcraft:festivalbreaditem",7076,0,"false","Festival Bread",5,1.2,"foodFestivalbread"
"Pam's HarvestCraft","harvestcraft:fiestacornsaladitem",7059,0,"false","Fiesta Corn Salad",7,1.2,"foodFiestacornsalad"
"Pam's HarvestCraft","harvestcraft:figbaritem",6816,0,"false","Fig Bar",5,1.2,"foodFigbar"
"Pam's HarvestCraft","harvestcraft:figitem",6258,0,"false","Fig",1,0.6,"cropFig,listAllfruit"
"Pam's HarvestCraft","harvestcraft:figjellyitem",6817,0,"false","Fig Jelly",2,1.2,"foodFigjelly"
"Pam's HarvestCraft","harvestcraft:figjellysandwichitem",6818,0,"false","Fig Jelly Sandwich",6,1.2,"foodFigjellysandwich"
"Pam's HarvestCraft","harvestcraft:figjuiceitem",6488,0,"false","Fig Juice",2,1.2,"foodFigjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:figsmoothieitem",6819,0,"false","Fig Smoothie",3,1.2,"foodFigsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:figyogurtitem",6820,0,"false","Fig Yogurt",2,1.2,"foodFigyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:firmtofuitem",6805,0,"false","Firm Tofu",2,1.2,"foodFirmtofu"
"Pam's HarvestCraft","harvestcraft:fishandchipsitem",6514,0,"false","Fish and Chips",7,1.2,"foodFishandchips"
"Pam's HarvestCraft","harvestcraft:fishdinneritem",6590,0,"false","Fish Dinner",7,1.2,"foodFishdinner"
"Pam's HarvestCraft","harvestcraft:fishlettucewrapitem",6538,0,"false","Fish Lettuce Wrap",3,1.2,"foodFishlettucewrap"
"Pam's HarvestCraft","harvestcraft:fishsandwichitem",6512,0,"false","Fish Sandwich",6,1.2,"foodFishsandwich"
"Pam's HarvestCraft","harvestcraft:fishsticksitem",6513,0,"false","Fish Sticks",5,1.2,"foodFishsticks"
"Pam's HarvestCraft","harvestcraft:fishtacoitem",6551,0,"false","Fish Taco",8,1.2,"foodFishtaco"
"Pam's HarvestCraft","harvestcraft:flaxitem",6218,0,"false","Flax",1,0.6,"cropFlax,listAllfiber"
"Pam's HarvestCraft","harvestcraft:footlongitem",6702,0,"false","Footlong",8,1.2,"foodFootlong"
"Pam's HarvestCraft","harvestcraft:fortunecookieitem",7039,0,"false","Fortune Cookie",5,1.2,"foodFortunecookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:frenchtoastitem",6686,0,"false","French Toast",8,1.2,"foodFrenchtoast"
"Pam's HarvestCraft","harvestcraft:friedbolognasandwichitem",7197,0,"false","Fried Bologna Sandwich",8,1.2,"foodFriedbolognasandwich"
"Pam's HarvestCraft","harvestcraft:friedchickenitem",6701,0,"false","Fried Chicken",8,1.2,"foodFriedchicken"
"Pam's HarvestCraft","harvestcraft:friedeggitem",6516,0,"false","Fried Egg",3,1.2,"foodFriedegg"
"Pam's HarvestCraft","harvestcraft:friedfeastitem",7324,0,"false","Fried Feast",18,1.2,"foodFriedfeast"
"Pam's HarvestCraft","harvestcraft:friedgreentomatoesitem",7043,0,"false","Fried Green Tomatoes",5,1.2,"foodFriedgreentomatoes"
"Pam's HarvestCraft","harvestcraft:friedonionsitem",6888,0,"false","Fried Onions",2,1.2,"foodFriedonions"
"Pam's HarvestCraft","harvestcraft:friedpecanokraitem",6923,0,"false","Fried Pecan Okra",4,1.2,"foodFriedpecanokra"
"Pam's HarvestCraft","harvestcraft:friedriceitem",6571,0,"false","Fried Rice",5,1.2,"foodFriedrice"
"Pam's HarvestCraft","harvestcraft:friesitem",6500,0,"false","Fries",2,1.2,"foodFries"
"Pam's HarvestCraft","harvestcraft:frogcookeditem",6874,0,"false","Cooked Frog Legs",2,1.2,"foodFrogcooked"
"Pam's HarvestCraft","harvestcraft:froglegstirfryitem",7072,0,"false","Frog Leg Stirfry",6,1.2,"foodFroglegstirfry"
"Pam's HarvestCraft","harvestcraft:frograwitem",7365,0,"false","Raw Frog",1,0.6,"foodFrograw"
"Pam's HarvestCraft","harvestcraft:frosteddonutitem",6692,0,"false","Frosted Donut",8,1.2,"foodFrosteddonut"
"Pam's HarvestCraft","harvestcraft:fruitcakeitem",7280,0,"false","Fruit Cake",11,1.2,"foodFruitcake"
"Pam's HarvestCraft","harvestcraft:fruitcreamfestivalbreaditem",7077,0,"false","Fruit Cream Festival Bread",7,1.2,"foodFruitcreamfestivalbread"
"Pam's HarvestCraft","harvestcraft:fruitcrumbleitem",6660,0,"false","Fruit Crumble",5,1.2,"foodFruitcrumble"
"Pam's HarvestCraft","harvestcraft:fruitpunchitem",6735,0,"false","Fruit Punch",2,1.2,"foodFruitpunch"
"Pam's HarvestCraft","harvestcraft:fruitsaladitem",6530,0,"false","Fruit Salad",2,1.2,"foodFruitsalad"
"Pam's HarvestCraft","harvestcraft:futomakiitem",6855,0,"false","Futo Maki",9,1.2,"foodFutomaki"
"Pam's HarvestCraft","harvestcraft:gardensoupitem",6744,0,"false","Garden Soup",4,1.2,"foodGardensoup"
"Pam's HarvestCraft","harvestcraft:garlicbreaditem",6634,0,"false","Garlic Bread",7,1.2,"foodGarlicbread"
"Pam's HarvestCraft","harvestcraft:garlicchickenitem",6636,0,"false","Garlic Chicken",6,1.2,"foodGarlicchicken"
"Pam's HarvestCraft","harvestcraft:garlicitem",6134,0,"false","Garlic",1,0.6,"cropGarlic,listAllherb"
"Pam's HarvestCraft","harvestcraft:garlicmashedpotatoesitem",6635,0,"false","Garlic Mashed Potatoes",6,1.2,"foodGarlicmashedpotatoes"
"Pam's HarvestCraft","harvestcraft:garlicsteakitem",7098,0,"false","Garlic Steak",6,1.2,"foodGarlicsteak"
"Pam's HarvestCraft","harvestcraft:generaltsochickenitem",6853,0,"false","General Tso's Chicken",7,1.2,"foodGeneraltsochicken"
"Pam's HarvestCraft","harvestcraft:gherkinitem",6862,0,"false","Gherkin",5,1.2,"foodGherkin"
"Pam's HarvestCraft","harvestcraft:gigapickleitem",6202,0,"false","Giga Pickle",1,0.6,"foodGigapickle,foodPickles"
"Pam's HarvestCraft","harvestcraft:gingerbreaditem",6627,0,"false","Ginger Bread",7,1.2,"foodGingerbread"
"Pam's HarvestCraft","harvestcraft:gingerchickenitem",6792,0,"false","Ginger Chicken",6,1.2,"foodGingerchicken"
"Pam's HarvestCraft","harvestcraft:gingeredrhubarbtartitem",6795,0,"false","Gingered Rhubarb Tart",8,1.2,"foodGingeredrhubarbtart"
"Pam's HarvestCraft","harvestcraft:gingeritem",6136,0,"false","Ginger",1,0.6,"cropGinger,listAllspice"
"Pam's HarvestCraft","harvestcraft:gingersnapsitem",6628,0,"false","Ginger Snaps",3,1.2,"foodGingersnaps"
"Pam's HarvestCraft","harvestcraft:gingersodaitem",6782,0,"false","Ginger Ale",3,1.2,"foodGingersoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:glazedcarrotsitem",6494,0,"false","Glazed Carrots",4,1.2,"foodGlazedcarrots"
"Pam's HarvestCraft","harvestcraft:glisteningsaladitem",7294,0,"false","Glistening Salad",12,1.2,"foodGlisteningsalad"
"Pam's HarvestCraft","harvestcraft:gooseberryitem",6331,0,"false","Gooseberry",1,0.6,"cropGooseberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:gooseberryjellyitem",6924,0,"false","Gooseberry Jelly",2,1.2,"foodGooseberryjelly"
"Pam's HarvestCraft","harvestcraft:gooseberryjellysandwichitem",6925,0,"false","Gooseberry Jelly Sandwich",6,1.2,"foodGooseberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:gooseberrymilkshakeitem",6926,0,"false","Gooseberry Milkshake",3,1.2,"foodGooseberrymilkeshake"
"Pam's HarvestCraft","harvestcraft:gooseberrypieitem",6927,0,"false","Gooseberry Pie",5,1.2,"foodGooseberrypie"
"Pam's HarvestCraft","harvestcraft:gooseberrysmoothieitem",6928,0,"false","Gooseberry Smoothie",3,1.2,"foodGooseberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:gooseberryyogurtitem",6929,0,"false","Gooseberry Yogurt",2,1.2,"foodGooseberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gourmetbeefburgeritem",7328,0,"false","Gourmet Beef Burger",19,1.2,"foodGourmetbeefburger"
"Pam's HarvestCraft","harvestcraft:gourmetbeefpattyitem",7123,0,"false","Gourmet Beef Patty",6,1.2,"foodGourmetbeefpatty"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonburgeritem",7316,0,"false","Gourmet Mutton Burger",16,1.2,"foodGourmetmuttonburger"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonpattyitem",7124,0,"false","Gourmet Mutton Patty",6,1.2,"foodGourmetmuttonpatty"
"Pam's HarvestCraft","harvestcraft:gourmetporkburgeritem",7310,0,"false","Gourmet Pork Burger",14,1.2,"foodGourmetporkburger"
"Pam's HarvestCraft","harvestcraft:gourmetporkpattyitem",7125,0,"false","Gourmet Pork Patty",6,1.2,"foodGourmetporkpatty"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonburgeritem",7333,0,"false","Gourmet Venison Burger",20,1.2,"foodGourmetvenisonburger"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonpattyitem",7126,0,"false","Gourmet Venison Patty",6,1.2,"foodGourmetvenisonpatty"
"Pam's HarvestCraft","harvestcraft:grapefruititem",6289,0,"false","Grapefruit",1,0.6,"cropGrapefruit,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapefruitjellyitem",6821,0,"false","Grapefruit Jelly",2,1.2,"foodGrapefruitjelly"
"Pam's HarvestCraft","harvestcraft:grapefruitjellysandwichitem",6822,0,"false","Grapefruit Jelly Sandwich",6,1.2,"foodGrapefruitjellysandwich"
"Pam's HarvestCraft","harvestcraft:grapefruitjuiceitem",6489,0,"false","Grapefruit Juice",2,1.2,"foodGrapefruitjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapefruitsmoothieitem",6823,0,"false","Grapefruit Smoothie",3,1.2,"foodGrapefruitjellysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapefruitsodaitem",6825,0,"false","Grapefruit Soda",4,1.2,"foodGrapefruitsoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapefruityogurtitem",6824,0,"false","Grapefruit Yogurt",2,1.2,"foodGrapefruityogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:grapeitem",6186,0,"false","Grape",1,0.6,"cropGrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapejellyitem",7862,0,"false","Grape Jelly",2,1.2,"foodGrapejelly"
"Pam's HarvestCraft","harvestcraft:grapejuiceitem",6470,0,"false","Grape Juice",2,1.2,"foodGrapejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapesaladitem",6563,0,"false","Grape Salad",3,1.2,"foodGrapesalad"
"Pam's HarvestCraft","harvestcraft:grapesmoothieitem",6953,0,"false","Grape Smoothie",3,1.2,"foodGrapesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapesodaitem",6783,0,"false","Grape Soda",4,1.2,"foodGrapesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapeyogurtitem",7014,0,"false","Grape Yogurt",2,1.2,"foodGrapeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gravlaxitem",7204,0,"false","Gravlax",4,1.2,"foodGravlax"
"Pam's HarvestCraft","harvestcraft:gravyitem",6969,0,"false","Gravy",3,1.2,"foodGravy"
"Pam's HarvestCraft","harvestcraft:greenbeancasseroleitem",7092,0,"false","Green Bean Casserole",6,1.2,"foodGreenbeancasserole"
"Pam's HarvestCraft","harvestcraft:greeneggsandhamitem",7019,0,"false","Green Eggs and Ham",5,1.2,"foodGreeneggsandham"
"Pam's HarvestCraft","harvestcraft:greengrapeitem",6220,0,"false","Green Grape",1,0.6,"cropGrape,cropGreengrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:greenheartfishitem",7381,0,"false","Green Heart Fish",1,0.6,"foodGreenheartfish,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:greenteaitem",7111,0,"false","Green Tea",2,1.2,"foodGreentea"
"Pam's HarvestCraft","harvestcraft:grilledasparagusitem",6441,0,"false","Grilled Asparagus",2,1.2,"foodGrilledasparagus"
"Pam's HarvestCraft","harvestcraft:grilledcheeseitem",6447,0,"false","Grilled Cheese",8,1.2,"foodGrilledcheese"
"Pam's HarvestCraft","harvestcraft:grilledcheesevegemitetoastitem",7051,0,"false","Grilled Cheese Vegemite Toast",9,1.2,"foodGrilledcheesevegemitetoast"
"Pam's HarvestCraft","harvestcraft:grilledeggplantitem",6443,0,"false","Grilled Eggplant",2,1.2,"foodGrilledeggplant"
"Pam's HarvestCraft","harvestcraft:grilledmushroomitem",6501,0,"false","Grilled Mushroom",2,1.2,"foodGrilledmushroom"
"Pam's HarvestCraft","harvestcraft:grilledskewersitem",6582,0,"false","Grilled Skewer",4,1.2,"foodGrilledskewers"
"Pam's HarvestCraft","harvestcraft:gritsitem",7027,0,"false","Grits",4,1.2,"foodGrits"
"Pam's HarvestCraft","harvestcraft:groiledcheesesandwichitem",7273,0,"false","Groiled Cheese Sandwich",10,1.2,"foodGroiledcheesesandwich"
"Pam's HarvestCraft","harvestcraft:grouperrawitem",7366,0,"false","Raw Grouper",1,0.6,"foodGrouperraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:guacamoleitem",6656,0,"false","Guacamole",5,1.2,"foodGuacamole"
"Pam's HarvestCraft","harvestcraft:guavaitem",6364,0,"false","Guava",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:guisoitem",7127,0,"false","Guiso",9,1.2,"foodGuiso"
"Pam's HarvestCraft","harvestcraft:gumboitem",7305,0,"false","Gumbo",13,1.2,"foodGumbo"
"Pam's HarvestCraft","harvestcraft:gummybearsitem",6734,0,"false","Gummy Bears",3,1.2,"foodGummybears"
"Pam's HarvestCraft","harvestcraft:gyudonitem",7189,0,"false","Gyudon",6,1.2,"foodGyudon"
"Pam's HarvestCraft","harvestcraft:haggisitem",7073,0,"false","Haggis",6,1.2,"foodHaggis"
"Pam's HarvestCraft","harvestcraft:hamandcheesesandwichitem",7025,0,"false","Ham and Cheese Sandwich",7,1.2,"foodHamandcheesesandwich"
"Pam's HarvestCraft","harvestcraft:hamandpineapplepizzaitem",7093,0,"false","Ham and Pineapple Pizza",9,1.2,"foodHamandpineapplepizza"
"Pam's HarvestCraft","harvestcraft:hamburgeritem",6509,0,"false","Hamburger",6,1.2,"foodHamburger"
"Pam's HarvestCraft","harvestcraft:hamsweetpicklesandwichitem",7291,0,"false","Ham & Sweet Pickle Sandwich",12,1.2,"foodHamsweetpicklesandwich"
"Pam's HarvestCraft","harvestcraft:hashitem",6543,0,"false","Hash",5,1.2,"foodHash"
"Pam's HarvestCraft","harvestcraft:hazelnutitem",6319,0,"false","Hazelnut",1,0.6,""
"Pam's HarvestCraft","harvestcraft:heartybreakfastitem",7313,0,"false","Hearty Breakfast",15,1.2,"foodHeartyBreakfast"
"Pam's HarvestCraft","harvestcraft:herbbutterparsnipsitem",6802,0,"false","Herb Butter Parsnips",4,1.2,"foodHerbbutterparsnips"
"Pam's HarvestCraft","harvestcraft:herringrawitem",7367,0,"false","Raw Herring",1,0.6,"foodHerringraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:homestylelunchitem",7287,0,"false","Homestyle Lunch",11,1.2,"foodHomestylelunch"
"Pam's HarvestCraft","harvestcraft:honeybreaditem",6990,0,"false","Honey Bread",5,1.2,"foodHoneybread"
"Pam's HarvestCraft","harvestcraft:honeybunitem",6991,0,"false","Honeybun",9,1.2,"foodHoneybun"
"Pam's HarvestCraft","harvestcraft:honeycombchocolatebaritem",6857,0,"false","Honeycomb Chocolate Bar",3,1.2,"foodHoneycombchocolatebar"
"Pam's HarvestCraft","harvestcraft:honeyglazedcarrotsitem",6992,0,"false","Honey Glazed Carrots",6,1.2,"foodHoneyglazedcarrots"
"Pam's HarvestCraft","harvestcraft:honeyglazedhamitem",6993,0,"false","Honey Glazed Ham",5,1.2,"foodHoneyglazedham"
"Pam's HarvestCraft","harvestcraft:honeyitem",7340,0,"false","Honey",2,0.6,"dropHoney,foodHoneydrop,listAllsugar"
"Pam's HarvestCraft","harvestcraft:honeylemonlambitem",6797,0,"false","Honey Lemon Lamb",6,1.2,"foodHoneylemonlamb"
"Pam's HarvestCraft","harvestcraft:honeysandwichitem",6960,0,"false","Honey Sandwich",6,1.2,"foodHoneysandwich"
"Pam's HarvestCraft","harvestcraft:honeysoyribsitem",6994,0,"false","Honey Soy Ribs",9,1.2,"foodHoneysoyribs"
"Pam's HarvestCraft","harvestcraft:hotandsoursoupitem",7261,0,"false","Hot and Sour Soup",10,1.2,"foodHotandsoursoup"
"Pam's HarvestCraft","harvestcraft:hotchocolateitem",6526,0,"false","Hot Chocolate",2,1.2,"foodHotchocolate"
"Pam's HarvestCraft","harvestcraft:hotcocoaitem",7211,0,"false","Hot Cocoa",5,1.2,"foodHotcocoa"
"Pam's HarvestCraft","harvestcraft:hotdishcasseroleitem",7100,0,"false","Hot Dish Casserole",9,1.2,"foodHotdishcasserole"
"Pam's HarvestCraft","harvestcraft:hotdogitem",6507,0,"false","Hotdog",5,1.2,"foodHotdog"
"Pam's HarvestCraft","harvestcraft:hotwingsitem",6584,0,"false","Hot Wings",3,1.2,"foodHotwings"
"Pam's HarvestCraft","harvestcraft:huckleberryitem",6222,0,"false","Huckleberry",1,0.6,"cropHuckleberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:hummusitem",7005,0,"false","Hummus",5,1.2,"foodHummus"
"Pam's HarvestCraft","harvestcraft:hushpuppiesitem",6930,0,"false","Hushpuppies",5,1.2,"foodHushpuppies"
"Pam's HarvestCraft","harvestcraft:icecreamitem",6446,0,"false","Ice Cream",3,1.2,"foodIcecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:imagawayakiitem",7191,0,"false","Imagawayaki",5,1.2,"foodImagawayaki"
"Pam's HarvestCraft","harvestcraft:imitationcrabsticksitem",7201,0,"false","Imitation Crab Sticks",6,1.2,"foodImitationcrabsticks"
"Pam's HarvestCraft","harvestcraft:ironbrewitem",7006,0,"false","Iron Brew",9,1.2,"foodIronbrew"
"Pam's HarvestCraft","harvestcraft:jackfruititem",6270,0,"false","Jackfruit",1,0.6,"listAllveggie"
"Pam's HarvestCraft","harvestcraft:jaffaitem",6700,0,"false","Jaffa",6,1.2,"foodJaffa"
"Pam's HarvestCraft","harvestcraft:jambalayaitem",7306,0,"false","Jambalaya",13,1.2,"foodJambalaya"
"Pam's HarvestCraft","harvestcraft:jamrollitem",6964,0,"false","Jam Roll",4,1.2,"foodJamroll"
"Pam's HarvestCraft","harvestcraft:jelliedeelitem",7128,0,"false","Jellied Eel",5,1.2,"foodJelliedeel"
"Pam's HarvestCraft","harvestcraft:jellybeansitem",6697,0,"false","Jellybeans",3,1.2,"foodJellybeans"
"Pam's HarvestCraft","harvestcraft:jellydonutitem",6691,0,"false","Jelly Donut",6,1.2,"foodJellydonut"
"Pam's HarvestCraft","harvestcraft:jellyfishrawitem",7368,0,"false","Raw Jellyfish",1,0.6,"foodJellyfishraw"
"Pam's HarvestCraft","harvestcraft:jicamaitem",6224,0,"false","Jicama",1,0.6,"cropJicama,listAllveggie"
"Pam's HarvestCraft","harvestcraft:juniperberryitem",6246,0,"false","Juniperberry",1,0.6,"cropJuniperberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:juteitem",6226,0,"false","Jute",1,0.6,"cropJute,listAllfiber"
"Pam's HarvestCraft","harvestcraft:kalechipsitem",7129,0,"false","Kale Chips",2,1.2,"foodKalechips"
"Pam's HarvestCraft","harvestcraft:kaleitem",7209,0,"false","Kale",1,0.6,"cropKale,listAllgreenveggie"
"Pam's HarvestCraft","harvestcraft:kenafitem",6228,0,"false","Kenaf",1,0.6,"cropKenaf,listAllfiber"
"Pam's HarvestCraft","harvestcraft:keylimepieitem",6677,0,"false","Keylime Pie",6,1.2,"foodKeylimepie"
"Pam's HarvestCraft","harvestcraft:kimchiitem",6931,0,"false","Kimchi",5,1.2,"foodKimchi"
"Pam's HarvestCraft","harvestcraft:kiwiitem",6188,0,"false","Kiwi",1,0.6,"cropKiwi,listAllfruit"
"Pam's HarvestCraft","harvestcraft:kiwijellyitem",6755,0,"false","Kiwi Jelly",2,1.2,"foodKiwijelly"
"Pam's HarvestCraft","harvestcraft:kiwijellysandwichitem",6756,0,"false","Kiwi Jelly Sandwich",6,1.2,"foodKiwijellysandwich"
"Pam's HarvestCraft","harvestcraft:kiwijuiceitem",6482,0,"false","Kiwi Juice",2,1.2,"foodKiwijuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:kiwismoothieitem",6719,0,"false","Kiwi Smoothie",3,1.2,"foodKiwismoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:kiwiyogurtitem",6720,0,"false","Kiwi Yogurt",2,1.2,"foodKiwiyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:kohlrabiitem",6230,0,"false","Kohlrabi",1,0.6,"cropKohlrabi,listAllveggie"
"Pam's HarvestCraft","harvestcraft:kohlundpinkelitem",7301,0,"false","Kohl und Pinkel",14,1.2,"foodKohlundpinkel"
"Pam's HarvestCraft","harvestcraft:koreandinneritem",7332,0,"false","Korean Dinner",24,1.2,"foodKoreandinner"
"Pam's HarvestCraft","harvestcraft:kungpaochickenitem",6979,0,"false","Kung Pao Chicken",6,1.2,"foodKungpaochicken"
"Pam's HarvestCraft","harvestcraft:lambbarleysoupitem",6796,0,"false","Lamb Barley Soup",7,1.2,"foodLambbarleysoup"
"Pam's HarvestCraft","harvestcraft:lambkebabitem",6866,0,"false","Lamb Kebab",5,1.2,"foodLambkebab"
"Pam's HarvestCraft","harvestcraft:lambwithmintsauceitem",6909,0,"false","Lamb with Mint Sauce",6,1.2,"foodLambwithmintsauce"
"Pam's HarvestCraft","harvestcraft:lasagnaitem",7007,0,"false","Lasagna",6,1.2,"foodLasagna"
"Pam's HarvestCraft","harvestcraft:lavendershortbreaditem",6848,0,"false","Lavender Shortbread",4,1.2,"foodLavendershortbread"
"Pam's HarvestCraft","harvestcraft:leafychickensandwichitem",6540,0,"false","Leafy Chicken Sandwich",7,1.2,"foodLeafychickensandwich"
"Pam's HarvestCraft","harvestcraft:leafyfishsandwichitem",6541,0,"false","Leafy Fish Sandwich",7,1.2,"foodLeafyfishsandwich"
"Pam's HarvestCraft","harvestcraft:leekbaconsoupitem",6801,0,"false","Leek Bacon Soup",5,1.2,"foodLeekbaconsoup"
"Pam's HarvestCraft","harvestcraft:leekitem",6150,0,"false","Leek",1,0.6,"cropLeek,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lemonaideitem",6588,0,"false","Lemonade",3,1.2,"foodLemonaide"
"Pam's HarvestCraft","harvestcraft:lemonbaritem",6589,0,"false","Lemon Bar",5,1.2,"foodLemonbar"
"Pam's HarvestCraft","harvestcraft:lemonchickenitem",6594,0,"false","Lemon Chicken",5,1.2,"foodLemonchicken"
"Pam's HarvestCraft","harvestcraft:lemoncupcakeitem",7149,0,"false","Lemon Cupcake",8,1.2,"foodLemoncupcake"
"Pam's HarvestCraft","harvestcraft:lemondrizzlecakeitem",7008,0,"false","Lemon Drizzle Cake",7,1.2,"foodLemondrizzlecake"
